hospital_name,name,rating,review
Primaya Hospital Semarang,Kerop Keropi,5.0,"(Translated by Google) It's not the time to be sick with hypertension, eat bland food.. satisfied with Primaya Hospital, not just an ordinary hospital. The menu choices are varied.. without having to lose your appetite. A new international-based hospital, you know... Clean and comfortable. Don't regret it... entrust your health affairs at Primaya Hospital.. you get welcome fruit too.. wow, the service is very friendly (Original) Udah nggak jaman sakit hipertensi makan yg hambar2 .. puas sama RS primaya bukan sekedar rumah sakit biasa. pilihan menunya variatif kok ..tanpa harus menghilangkan selera makan. Rumah sakit baru yg berbasis internasional lhoo... Bersih dan nyaman . Nggak nyesel dech... mempercayakan urusan kesehatanmu di RS primaya.. dapat welcome fruit pula .. waow ramah banget pelayanannya"
Primaya Hospital Semarang,Silvia Septiana Hanani Rohmah,5.0,"(Translated by Google) the hospital is clean and comfortable, the service is all friendly starting from the security :) (Original) rumah sakit nya bersih dan nyaman,pelayanan semua ramah mulai dari securitynya :)"
Primaya Hospital Semarang,Cantik Bunga,5.0,"(Translated by Google) Check it out, I met Dr. Anton and the nurse, Widya, mad, the service was the best, explained in detail in detail (Original) Periksa tht ketemu dr anton sama perawat widya gilaaaa pelayanannya the best banget dijelasin detail sedetail detailnya"
Primaya Hospital Semarang,ainun nk,5.0,"(Translated by Google) Primaya Hospital Semarang, the place is clean and tidy. For all the friendly staff. For skilled doctors and nurses. More advanced and developing for Primaya Hospital Semarang (Original) Primaya hospital semarang tempatnya bersih dan rapi. Untuk semua petugasnya ramah ramah. Untuk dokter dan perawat cekatan. Makin maju dan berkembang untuk primaya hospital semarang"
Primaya Hospital Semarang,Richard Lehman,2.0,(Translated by Google) The pharmacy takes a long time... Waited more than 1 hour to take the medicine (Original) Farmasi nya lama sekali... Nunggu 1 jam lebih untuk ambil obat
Primaya Hospital Semarang,Rahma Nurwidianti,5.0,"(Translated by Google) The building and service are good, the waiting area is clean, the nursing staff and doctors are all friendly and kind, the queue for taking medicine is not long, you will not regret getting treatment at Primaya Hospital Semarang. (Original) Gedung dan pelayanannya bagus, tempat tunggu bersih, staff perawat maupun dokter ramah dan baik semua, antrian untuk pengambilan obat tidak lama, tidak akan menyesal kalau berobat di primaya hospital semarang."
Primaya Hospital Semarang,jesica krismadewi,5.0,"(Translated by Google) Spacious parking. The waiting room is comfortable. Doctors & facilities are quite complete. Super helpful admin service, friendly, and agile. The nurses and doctors are also informative. Cooperation with the insurance that I use, so it can be cashless. (Original) Parkir luas. Ruang tunggu nyaman. Dokter & fasilitas nya cukup lengkap. Pelayanan admin super helpful ramah, dan gesit. Perawat nya dan dokter nya jg informatif. Kerjasama dengan asuransi yang saya pakai, jadi bisa cashless."
Primaya Hospital Semarang,yuliana anggraeni,5.0,"(Translated by Google) One of the hospitals in the city of Semarang with the best services, the health workers are friendly and caring. Last time you were born there, everything was complete without having to bother bringing your own post-delivery equipment. Anyway, toppp, mother and debay come home and are all healthy. Thank you Primaya Hospital Semarang 👍👍👍 (Original) Salah satu RS di kota Semarang dengan pelayanan terbaik, para petugas kesehatannya ramah dan care. Waktu lalu saudara lahiran disana, semua lengkap tanpa harus ribet bawa perlengkapan pasca persalinan sendiri. Pokoknya toppp, ibu dan debay pulang dan sehat semua. Terimakasih RS Primaya Semarang 👍👍👍"
Primaya Hospital Semarang,Bertha Kristina,5.0,"(Translated by Google) This is the first time for treatment at Primaya...Clean, very good service, dktr explains in detail, is communicative. The adm & pharmacy service is also good, fast, the security guard is friendly. (Original) Baru sekali ini berobat di Primaya...Bersih, bagus banget layanannya, dktr menjelaskan secara rinci, komunikatif. Layanan adm & farmasi juga bagus, cepat, satpam ramah."
Primaya Hospital Semarang,Fara Diwinta,5.0,"(Translated by Google) It's great, Primaya Hospital, the place is comfortable, spacious, the staff is friendly, the food is delicious”, the favorite is chicken gordon blue, it feels like eating in a restaurant, the service is good (Original) Mantapp bgt RS primaya hospital tempatnya nyaman,luas,petugasnya ramah, masakannya enak”, favorit chiken gordon blue serasa makan di restoran, pelayanannya bagus"
Primaya Hospital Semarang,Luny Lune,5.0,"(Translated by Google) It's the first time here... it turns out that the specialist doctor is complete too, huh👍🏾👍🏾 (Original) Baru pertama kali kesini.. ternyata dokter spesialist nya lengkap juga ya👍🏾👍🏾"
Primaya Hospital Semarang,Dwi Indira,5.0,(Translated by Google) Hospital with the best service.. good job.👏 (Original) RS dengan pelayanan terbaik.. good job.👏
Primaya Hospital Semarang,Fitria,5.0,"(Translated by Google) Hopefully it will be the best hospital, provide excellent service, keep going primaya hospital (Original) Semoga menjadi rumah sakit yg terbaik, memberikan pelayanan yang prima, maju terus primaya hospital"
Primaya Hospital Semarang,anita puji rahayu,5.0,"(Translated by Google) The service at Primaya Hospital is the best, the nurses are friendly"", 24 hours agile to serve the patients. Super OK anyway, (Original) Pelayanan di Primaya Hospital paling bagus, perawatnya ramah"", 24jam sigap melayani pasiennya. Super OK pokoknya mah, 🌟🌟🌟🌟🌟"
Primaya Hospital Semarang,Devi Latifa,5.0,"(Translated by Google) Good and friendly service, the nurses are also very friendly, the hospital is very clean, really recommended 👍 (Original) Pelayanan baik dan ramah, perawat2nya juga ramah sekali, rumah sakit sangat bersih, recommended banget 👍"
Primaya Hospital Semarang,Rizka Maulidya,5.0,"(Translated by Google) New hope for the people of Semarang. The hospital is clean and comfortable, the hospital facilities are adequate, the staff and doctors are friendly 👍 (Original) Harapan baru bagi masyarakat Semarang. Rumah sakit nya bersih dan nyaman, fasilitas RS memadai, petugas dan dokternya ramah ramah👍"
Primaya Hospital Semarang,Steffi Eka Nindyastuti Wijaya,5.0,"(Translated by Google) Primaya Hospital Clean. The procedure is strict, the service is satisfactory, the hospital staff is friendly. There are still lots of discounts. Primaya collaborates with several insurance companies and is still in the process of going to BPJS. Hopefully it will become a hospital that has a wide network and is in great demand by the public. (Original) RS Primaya Hospital Bersih. Prokesnya ketat, pelayanannya memuaskan, staff RS nya ramah. Masih ada banyak diskon. Primaya banyak berkerjasama dengan Beberapa Asuransi dan masih dalam proses untuk ke BPJS. Semoga menjadi RS yang berjejaring luas dan banyak diminati masyarakat."
Primaya Hospital Semarang,Ainun Nn,5.0,"(Translated by Google) The hospital is good, the service is very good. The emergency room nurse is friendly. The doctor is also friendly, the hospital is clean and tidy. (Original) Rumah sakitnya bagus, pelayanan sangat baik. Perawat IGD nya ramah ramah. Dokternya juga ramah, Rumah sakitnya bersih dan rapi."
Primaya Hospital Semarang,Nurdyah Ayu Oktaviani,5.0,"(Translated by Google) Have been a patient here, the ER nurse is friendly and competent, the ER doctor is also friendly. The ER cashier is also friendly, overall satisfied with the service here. Primaya Hospital is great 👍👍 (Original) Pernah jadi pasien disini, Perawat IGDnya ramah dan kompeten, dokter IGDnya juga ramah. Kasir IGD juga pelayanannya ramah, overall puas dengan pelayanan disini. Primaya Hospital mantappp 👍👍"
Primaya Hospital Semarang,andi witoko andi,5.0,"(Translated by Google) The first time between wives for gynecological control, it turns out that not only is the building luxurious and clean, but in terms of service it is also very satisfying, friendly security officers, very caring nurses and professional doctors. Overall the service at this hospital is very good. (Original) Saat pertama kali antar istri kontrol kandungan, ternyata tidak hanya bangunannya yg mewah dan bersih tapi dari segi pelayanan juga sangat memuaskan, petugas keamanan yg ramah, perawat yg sangat care dan dokter yg profesional. Secara keseluruhan pelayanan dirumah sakit ini sangat baik ."
Primaya Hospital Semarang,Aditya Irawan,5.0,"(Translated by Google) Had time to check when I was covid and between my wives checked several times, the service was very good, all the staff were friendly and polite to me and my wife, the best thing is for Primaya Hospital to always be successful (Original) Sempat periksa waktu saya covid dan antar beberapa kali antar istri periksa, pelayanannya bagus sekali semua staff ramah tamah dan sopan terhadap saya dan istri the best pokoknya buat primaya hospital sukses selalu"
Primaya Hospital Semarang,Diar Maulana,5.0,"(Translated by Google) A hospital based on excellent service, in terms of health services, professional nurses, doctors and other officers are also very friendly, such as the security is cool, registration officers etc. I can't mention one by one, guaranteed satisfactory service 😊 (Original) Rumah sakit yang berbasis dengan pelayanan prima, dari segi pelayanan kesehatan perawat dokter yang profesional serta petugas2 yang lain juga sangat ramah2 seperti security nya keren2, petugas pendaftaran dll tdk bisa saya di sebutkan satu persatu, Di jamin pelayanan memuaskan😊"
Primaya Hospital Semarang,Anna Murwati,5.0,"(Translated by Google) The hospital is clean, tidy, the employees are friendly, the facilities are complete,, (Original) Rumah sakitnya bersih, rapi, karyawannya ramah, fasilitas lengkap,,"
Primaya Hospital Semarang,Hendy Kristian,4.0,(Translated by Google) The nurse service is friendly... the doctor is also friendly and not grumpy (Original) Pelayanan perawatnya ramah...dokternya juga ramah ga galak2
Primaya Hospital Semarang,Priyanto Gunawan,5.0,"(Translated by Google) Effective check at primaya smrg without queuing. My wife really wants to be able to give birth here with BPJS, hopefully I can get corporate with BPJS (Original) Berkesan priksa di primaya smrg tanpa antrian. Istri sgt ingin bisa lahiran disini dgn BPJS semoga cpt tercorporate dgn bpjs"
Primaya Hospital Semarang,128_Muhammad Irfan Dwi Yuliyanto,5.0,"(Translated by Google) Good service and facilities do not disappoint, the queue for taking medicine is not long, the staff and doctors are very friendly (Original) Pelayanan dan fasilitas baik tidak mengecewakan, antri pengambilan obat tidak lama, pegawai dan dokternya sangat ramah"
Primaya Hospital Semarang,Dwi Yulia Nur Hanifa,5.0,"(Translated by Google) The facilities and service are very satisfying, the staff is friendly and polite, the information conveyed is very detailed, hopefully it stays like this👍🏻 (Original) Fasilitas dan pelayanan sangat memuaskan, petugas nya ramah dan sopan, informasi yang di sampaikan sangat detail, semoga tetap seperti ini👍🏻"
Primaya Hospital Semarang,marcha dyah ayu safitri,5.0,"(Translated by Google) very pleasant service, friendly staff, always accompanying from the beginning to the end of the examination. highly recommended (Original) pelayanan yang sangat menyenangkan, stafnya ramah, selalu mendampingi dari awal sampai akhir pemeriksaan. sangat recomended"
Primaya Hospital Semarang,Lenny Mariana,5.0,"(Translated by Google) The experience of taking you for a check-up, from the doctor there was a lab action, it turned out that the lab was discounted, so it was more efficient, and the service was fast. (Original) Pengalaman mengantar sodara periksa, dari dokter ada tindakan lab, ternyata lab nya didiskon, jdi lebih hemat, dan pelayanannya cepat."
